x y z
1231429.365990 1.064875 6890828.544995
1674271.749499 0.165812 6796832.868139
2110045.615722 1.667423 6674396.458319
2537071.631773 3.500313 6524059.646813
2953432.648061 6.165961 6346428.602453
3357464.168170 0.045079 6142270.066355
3747471.919485 -2.540534 5912406.128258
4121751.610204 8.630406 5657837.462627
4478845.322186 0.845717 5379595.422491
4817214.428513 9.893832 5078844.087921
5135368.064746 8.829675 4756873.694978
5432088.744367 0.384963 4414994.852398
5706126.413219 -8.119232 4054656.675525
5956271.103720 -5.008070 3677359.712853
6181477.295132 -0.650364 3284678.029928
6380887.969386 4.352955 2878259.213278
6553587.272939 -5.802074 2459824.293188
6698875.553778 1.146182 2031083.063250
6816127.147902 0.467847 1593860.997552
6904899.191334 4.020916 1149954.665196
6964768.731368 0.264172 701271.872795
6995546.977585 -8.107656 249612.977836
6997099.203803 -3.552096 -203087.428879
6969308.967228 -5.691902 -654879.399293
6912406.819768 16.056361 -1103977.375104
6826564.488346 7.082966 -1548416.529052
6712232.674606 4.891550 -1986464.219144
6569786.577977 -6.382579 -2416155.838390
6399893.312683 14.559372 -2835725.733783
6203219.798090 4.923709 -3243482.466808
5980600.025094 3.322283 -3637641.774025
5732977.389245 2.807374 -4016561.179210
5461382.443707 1.452755 -4378734.596910
5166907.942967 1.723004 -4722581.678972
4850885.513502 3.183760 -5046648.051040
4514556.466671 8.231561 -5349682.944715
4159360.966186 -2.381175 -5630284.038959
3786683.269637 -5.469374 -5887333.829055
3398288.331437 0.612846 -6119800.405714
2995607.897935 1.676965 -6326634.452754
2580419.168475 -2.381858 -6507065.267740
2154456.514373 3.080027 -6660186.287685
1719461.691361 -0.465057 -6785511.281651
1277285.907219 0.089224 -6882473.673360
829746.084036 -0.594918 -6950671.670186
378727.614426 0.409165 -6989732.264837
-73839.806083 0.037703 -6999640.401514
-526073.389028 -0.638544 -6980229.172076
-976134.344452 0.646229 -6931590.420374
-1422149.267373 -2.984358 -6854013.550327
-1862177.201516 -2.307493 -6747774.146696
-2294437.964067 1.075353 -6613304.507873
-2717093.695649 6.241732 -6451155.634305
-3128374.590963 -2.025277 -6262041.596923
-3526611.090641 -4.671050 -6046775.619891
-3910052.878613 -1.358215 -5806180.028648
-4277164.183216 1.125574 -5541319.291884
-4626386.399631 7.748923 -5253272.215568
-4956250.758063 -4.181966 -4943224.062041
-5265406.654405 -1.062234 -4612583.578378
-5552510.820177 2.165995 -4262563.599027
-5816420.828217 3.925605 -3894754.355556
-6055999.853345 -7.902647 -3510726.649791
-6270215.933863 0.800404 -3111903.661116
-6458255.433869 -0.781040 -2700118.510705
-6619291.272539 -5.924497 -2277048.246838
-6752620.669213 -12.286533 -1844442.231897
-6857730.223221 1.513924 -1404149.137927
-6934119.484134 9.924992 -957932.317908
-6981547.770896 7.000364 -507748.403532
-6999797.572702 -6.922606 -55456.517712
-6988731.483202 4.250445 397098.443071
-6948457.475682 1.674423 847994.520561
-6879115.608142 2.718533 1295343.907574
-6780994.613950 5.431052 1737268.064489
-6654515.142074 1.000339 2171926.920306
-6500208.516355 -2.531831 2597508.481527
-6318755.844441 9.776150 3012210.063765
-6110822.876890 18.986184 3414333.460581
-5877365.014884 5.631498 3802174.219963
-5619330.287565 -1.280362 4174091.885016
-5337763.075065 4.464064 4528589.287052
-5033911.177932 -2.618263 4864114.067218
-4708974.127433 0.452919 5179325.253363
-4364401.983968 1.468069 5472859.677311
-4001493.863648 -5.562089 5743507.846197
-3621918.833700 1.442464 5990132.293034
-3227187.651517 0.230294 6211711.895892
-2818928.184100 1.238640 6407313.762624
-2398866.168911 0.298818 6576109.058769
-1968818.520904 2.436243 6717418.579266
-1530537.881302 -1.123478 6830629.006209
-1085830.309752 0.869722 6915270.026789
-636583.279799 -0.242036 6970990.656263
-184690.079789 0.097224 6997593.204577
267990.956059 -0.331018 6994862.296682
719563.874466 0.514402 6962930.219909
1168101.554238 -0.260353 6901853.601231
1611749.809372 2.034955 6811918.037285
2048672.083596 -1.004452 6693498.164731
2477072.044969 -4.875895 6547088.999590
2895036.515651 7.700512 6373291.834042
3300914.010929 -3.626967 6172845.326897
3692989.523937 3.218479 5946577.678582
4069627.198338 6.804657 5695448.796142
4429246.124824 2.850943 5420507.454823
4770310.409987 8.734024 5122883.107352
5091525.844884 -7.691510 4803820.399228
5391314.591928 -2.000110 4464700.459470
5668652.260956 -1.986608 4106892.099359
5922222.979425 -5.659301 3731910.373623
6151076.572189 -1.320821 3341298.527462
6354145.711703 -0.926357 2936747.417359
6530696.504356 8.275073 2519920.692464
6679904.655321 -6.187200 2092528.906232
6801225.512789 2.418095 1656376.640018
6894030.825095 -13.550250 1213331.739521
6958036.238190 -5.540929 765189.987984
6992946.920775 4.238991 313853.795687
6998628.308848 -4.500135 -138788.994782
6975024.017087 -15.188922 -590858.393939
6922235.530136 11.660176 -1040450.432927
6840519.615538 -7.051780 -1485692.510712
6730193.475099 -4.952379 -1924716.156873
6591702.708348 6.049672 -2355736.236575
6425649.814403 -4.033024 -2776852.508260
6232739.009716 -0.436175 -3186349.865114
6013775.023483 2.818935 -3582558.584485
5769628.547198 -1.367773 -3963767.407061
5501345.270344 -2.663944 -4328414.071852
5210092.104245 1.420821 -4674927.024365
4897012.666664 0.558014 -5001891.176582
4563491.465656 -10.160276 -5307973.477036
4210880.571626 2.584261 -5591838.279580
3840621.725570 -6.372551 -5852308.920360
3454346.097046 5.202504 -6088300.350214
3053601.577386 -0.494807 -6298840.700972
2640074.381266 -2.380574 -6483115.049606
2215517.277692 0.605027 -6640095.710617
1781706.891149 1.918575 -6769492.749207
1340407.810815 1.669966 -6870426.258447
893523.878448 -0.091526 -6942734.751708
442934.323051 0.263785 -6985941.828672
-9528.005996 0.017932 -6999957.482692
-461952.972685 -0.410308 -6984723.131841
-912444.216009 0.234569 -6940271.509521
-1359142.843884 2.134038 -6866775.429111
-1800142.645891 2.873486 -6764587.039430
-2233607.282738 -1.608108 -6634041.329302
-2657739.333303 2.169678 -6475842.630083
-3070713.879470 0.587207 -6290518.866682
-3470904.543715 -2.180088 -6078862.210804
-3856573.917113 -5.837295 -5841821.653629
-4226100.514554 1.035687 -5580361.514957
-4577937.212560 7.471195 -5295541.110570
-4910641.995681 -0.314562 -4988533.938358
-5222814.299245 -3.178532 -4660694.328905
-5513126.454704 -9.264562 -4313409.141671
-5780383.993997 -10.057518 -3948023.026523
-6023471.761095 -3.487319 -3566126.468222
-6241396.274303 -1.544750 -3169383.318440
-6433196.329434 -2.303998 -2759309.248142
-6598104.866618 1.280380 -2337759.454096
-6735450.719083 -10.109475 -1906421.728290
-6844548.957618 -3.098987 -1467054.932092
-6925065.606462 -3.793371 -1021609.313968
-6976606.852304 3.969908 -571847.968829
-6998954.078691 3.513839 -119696.688969
-6992067.328719 -8.102989 332942.309866
-6955951.296392 -3.020775 784137.179193
-6890702.061011 10.187006 1232133.399191
-6796668.659635 -0.819965 1674900.588162
-6674222.975694 7.885821 2110698.495183
-6523821.461815 5.793926 2537692.937121
-6346159.605116 0.555513 2954043.720440
-6141907.528097 -7.758432 3358074.904980
-5912047.369573 0.236653 3748028.063918
-5657425.564173 -1.749820 4122314.265238
-5379139.866624 -3.729828 4479370.503481
-5078388.231753 4.829103 4817684.616304
-4756370.015495 -2.032385 5135846.483863
-4414442.906702 -7.189440 5432547.066799
-4054094.450003 2.914732 5706511.176672
-3676793.458409 1.251777 5956612.107101
-3284070.157450 -0.912628 6181815.821018
-2877654.102579 -3.670364 6381153.145052
-2459206.842448 0.631579 6553809.253409
-2030420.186969 0.229657 6699051.340247
-1593203.514382 -1.876997 6816284.832432
-1149309.244763 1.033923 6905015.659746
-700569.103827 -0.231985 6964840.179859
-248946.770202 -0.254957 6995582.661851
203746.210903 -0.025719 6997054.788616
655581.958918 0.539246 6969248.236869
1104642.691775 0.421121 6912281.290971
1549135.770423 -0.395117 6826440.764388
1987122.707127 -3.005216 6712034.723572
2416786.246797 0.754591 6569556.065305
2836356.952312 -0.281437 6399614.986001
3244104.293659 5.152660 6202901.560863
3638186.815725 -1.584020 5980259.427967
4017131.263905 -3.535477 5732592.001447
4379281.882904 8.710158 5460940.963680
4723112.785250 7.122801 5166467.551625
5047152.886055 -0.977695 4850383.727354
5350098.206571 4.579745 4514025.982698
5630675.529996 -0.288705 4158781.059735
5887731.760515 5.279394 3786135.065767
6120119.055300 -2.151576 3397659.758778
6326940.054957 13.478773 2994995.071847
6507302.240657 -7.663409 2579770.052493
6660413.640404 -4.414002 2153783.352937
6785704.034144 0.237231 1718810.072850
6882638.972459 -3.044838 1276583.609328
6950720.433956 -0.708379 829084.235611
6989795.066884 -1.493068 378059.618071
6999587.529460 -5.967355 -74506.679201
6980150.795154 2.483889 -526792.110524
6931515.884483 -4.836063 -976844.557463
6853863.620670 -4.667069 -1422815.486272
6747578.311464 3.847598 -1862835.429966
6613072.776288 1.352290 -2295071.819252
6450892.613557 -4.989515 -2717713.564219
6261759.865640 4.177241 -3129009.301493
6046370.838225 -5.303501 -3527138.852531
5805769.872278 3.199800 -3910596.652897
5540873.854400 -0.595858 -4277674.995975
5252815.493786 -7.900521 -4626868.195820
4942751.670349 -4.819166 -4956710.932967
4612080.871809 0.011117 -5265832.206462
4262065.589720 1.269518 -5552933.130448
3894224.436898 1.502677 -5816772.808387
3510102.520448 -2.579384 -6056354.770193
3111318.600401 -0.542040 -6270534.078528
2699482.729201 -1.104338 -6458525.702085
2276422.879991 -1.827165 -6619515.946922
1843793.864885 0.229665 -6752805.885669
1403472.035552 -1.609638 -6857860.384267
957271.829029 0.226179 -6934207.417362
507059.699441 0.038443 -6981612.276919
54787.359143 0.058289 -6999808.979829
-397780.379129 -0.607330 -6988684.376107
-848652.227565 -0.384381 -6948351.853880
-1296000.939133 1.124544 -6878935.695209
-1737925.566423 2.513582 -6780826.237986
-2172569.535758 -0.070412 -6654325.915498
-2598106.370811 1.656364 -6500005.546762
-3012830.456039 4.201714 -6318469.569861
-3414895.513344 0.396236 -6110502.057635
-3802722.081046 3.112822 -5877019.266855
-4174672.070227 6.395422 -5618935.171827
-4529100.375950 -5.879785 -5337337.620262
-4864604.675287 0.373751 -5033474.276502
-5179786.126289 -0.681730 -4708498.841513
-5473282.816666 8.318642 -4363873.566946
-5743899.691226 -1.223933 -4000939.813864
-5990497.182229 1.822456 -3621347.620323
-6212020.995320 3.327844 -3226598.340038
-6407578.942612 8.890018 -2818306.528446
-6576351.538635 -0.220193 -2398236.920804
-6717616.918251 7.732243 -1968173.110838
-6830779.435271 5.788279 -1529854.370090
-6915348.195975 -1.530732 -1085152.051426
-6971055.845954 4.367406 -635923.795897
-6997569.744699 -13.001272 -183978.129423
-6994843.918642 -5.240959 268669.573569
-6962858.890519 2.384440 720230.006828
-6901717.186792 -14.486685 1168781.682718
-6811739.174831 7.620912 1612440.799606
-6693319.816471 1.886555 2049323.700601
-6546823.058566 -3.403645 2477662.766866
-6373043.882449 1.631657 2895643.317757
-6172503.561634 -3.762012 3301517.984259
-5946235.510714 -8.536600 3693559.055748
-5695081.774388 -2.876861 4070169.663642
-5420073.980053 9.595273 4429774.262695
-5122443.364987 5.041697 4770825.177707
-4803346.886162 3.071928 5091946.478083
-4464144.761582 3.097618 5391782.071775
-4106325.326649 1.693075 5669043.376886
-3731312.813665 0.748078 5922599.454856
-3340728.900104 0.213830 6151389.243074
-2936131.388569 6.568330 6354457.798058
-2519279.605090 1.754785 6530945.461065
-2091907.520777 -3.869550 6680123.831596
-1655754.856095 -0.171747 6801370.388333
-1212658.504540 0.745715 6894157.447150
-764523.442839 -0.554331 6958126.441307
-313185.166110 0.095562 6993001.426490
139471.436899 0.019511 6998630.672950
591526.357517 -0.086710 6974951.195549
1041116.783862 -1.136640 6922138.409246
1486387.296360 -1.005928 6840381.605899
1925367.491664 1.658954 6729996.638279
2356364.130566 -1.239473 6591477.058057
2777457.062151 3.733595 6425389.122827
3186957.336778 2.197812 6232432.715630
3583142.435634 0.394940 6013413.459158
3964350.733635 -3.636506 5769237.479672
4328921.042512 -6.675706 5500953.093237
4675474.706499 -1.793913 5209624.890148
5002421.891153 15.713792 4896528.704237
5308392.980031 -4.359840 4562975.885562
5592257.362896 -0.976830 4210307.571759
5852659.743295 0.435872 3840062.716719
6088644.688447 -0.319207 3453743.425148
6299150.301623 -3.124125 3052980.918602
6483318.360238 -2.312964 2639447.382845
6640346.948480 3.653390 2214874.940700
6769632.253484 11.576855 1781043.201954
6870589.713524 1.151393 1339759.474671
6942831.482575 0.090809 892857.234952
6986011.020593 1.282953 442241.211888
6999977.581086 -5.458567 -10189.604057
6984701.106973 5.769910 -462662.147224
6940196.926259 -4.839003 -913126.904130
6866631.873254 -5.979274 -1359783.378201
6764413.637976 2.258891 -1800782.643481
6633884.317058 -6.644912 -2234278.376342
6475560.412056 13.024271 -2658319.446558
6290206.917882 2.239200 -3071326.425218
6078539.026101 -0.951313 -3471521.848644
5841461.579904 2.201067 -3857160.081879
5579944.783166 8.853533 -4226608.500170
5295092.360168 -0.569993 -4578444.590290
4988059.553598 -5.775446 -4911095.626942
4660221.240640 -4.131583 -5223251.007484
4312864.437994 -3.515146 -5513564.596322
3947510.875397 7.503889 -5780789.797744
3565581.029486 -0.347006 -6023850.038753
3168782.762709 -5.786850 -6241718.152600
2758702.384704 -0.439671 -6433462.253069
2337107.837935 1.951430 -6598297.237266
1905741.567859 0.970558 -6735594.779611
1466393.919901 1.371884 -6844676.521140
1020926.482174 2.092673 -6925136.399554
571162.898435 -0.070929 -6976663.905350
119064.745883 -0.029412 -6998989.560163
-333578.549894 0.315600 -6992052.335205
-784804.118239 -0.594406 -6955846.269601
-1232773.604603 -1.287642 -6890568.712457
-1675574.644505 -1.058312 -6796503.580715
-2111365.479163 -0.194373 -6673975.608579
-2538334.646890 1.265655 -6523566.876491
-2954665.755105 0.279089 -6345847.255015
-3358619.829696 -2.124265 -6141583.673908
-3748584.067824 -7.016837 -5911687.211850
-4122866.683599 -1.037848 -5657043.525583
-4479883.527861 2.791904 -5378709.816602
-4818158.041553 2.040868 -5077918.573820
-5136294.199780 6.191732 -4755848.056958
-5432976.611219 -4.909709 -4413941.169600
-5706918.366831 -1.292803 -4053558.037075
-5956987.361167 4.730386 -3676197.655550
-6182116.842163 -13.822798 -3283468.600960
-6381434.717270 9.562975 -2877039.509592
-6554023.826596 -0.013653 -2458549.971717
-6699277.802294 -0.034636 -2029788.037701
-6816406.378104 -3.673660 -1592517.205958
-6905125.258687 -2.957446 -1148642.789927
-6964919.853972 -7.612858 -699916.299325
-6995603.802296 -5.681354 -248278.777697
-6997029.963047 -3.893973 204433.725926
-6969167.350422 4.199604 656240.348901
-6912167.752681 -6.135451 1105339.186759
-6826247.234322 9.331490 1549805.467830
-6711826.396167 -10.076212 1987769.199058
-6569332.423102 7.411482 2417422.260369
-6399325.650795 4.996657 2837002.426985
-6202584.832658 5.061232 3244677.828277
-5979877.741590 0.117340 3638817.604699
-5732199.948680 2.326559 4017699.313197
-5460519.754366 2.368027 4379811.305540
-5166021.897955 1.455391 4723593.648873
-4849903.785307 5.859120 5047623.124854
-4513522.407818 10.019805 5350535.696560
-4158201.449901 -4.290242 5631088.490569
-3785562.906499 0.175759 5888077.941376
-3397060.248030 -0.073017 6120453.356869
-2994357.710162 1.833333 6327218.372580
-2579185.030737 -2.814301 6507532.422667
-2153139.418860 -3.631856 6660625.899984
-1718127.959328 0.648779 6785869.729824
-1275931.154631 0.222797 6882733.440722
-828391.789975 -1.153945 6950809.691271
-377385.374843 -0.334403 6989805.275255
75184.175187 -0.074881 6999598.368984
527453.138593 0.073978 6980106.912248
977493.551268 0.177806 6931406.042545
1423477.545046 -0.596038 6853733.762902
1863526.788057 -0.972297 6747405.696946
2295738.221217 0.060624 6612842.828240
2718311.235832 2.721458 6450629.375297
3129605.309417 1.563977 6261442.994260
3527726.411522 1.639288 6046066.181766
3911153.917324 0.232544 5805397.140119
4278227.127895 3.591145 5540466.705166
4627385.825434 -4.873373 5252361.463542
4957188.850749 6.471218 4942287.859054
5266278.203208 -3.624263 4611529.564293
5553357.383772 -2.684528 4261498.938858
